white,score,accuracy,rating,tournament,round,points,rank,possible_rank
False,1.0,88.9,3011,late-titled-tuesday-blitz-june-18-2024-4829185,6,5.0,3,3
False,1.0,72.6,3015,late-titled-tuesday-blitz-june-18-2024-4829185,7,5.5,4,4
True,1.0,90.6,3019,late-titled-tuesday-blitz-june-18-2024-4829185,8,6.5,4,4
False,1.0,93.8,3023,late-titled-tuesday-blitz-june-18-2024-4829185,9,7.0,4,4
False,1.0,83.7,3034,late-titled-tuesday-blitz-june-18-2024-4829185,10,7.0,5,5
True,0.5,89.4,3037,late-titled-tuesday-blitz-june-18-2024-4829185,11,7.5,6,6
False,1.0,90.1,3002,early-titled-tuesday-blitz-may-21-2024-4772078,1,1.0,1,1
True,1.0,84.6,3004,early-titled-tuesday-blitz-may-21-2024-4772078,2,2.0,1,1
False,1.0,82.1,3007,early-titled-tuesday-blitz-may-21-2024-4772078,3,3.0,1,1
True,1.0,91.8,3012,early-titled-tuesday-blitz-may-21-2024-4772078,4,4.0,1,1
False,1.0,94.0,3017,early-titled-tuesday-blitz-may-21-2024-4772078,5,4.0,3,3
True,0.5,99.7,3019,early-titled-tuesday-blitz-may-21-2024-4772078,6,4.5,4,4
False,0.5,94.8,3016,early-titled-tuesday-blitz-may-21-2024-4772078,7,5.0,5,5
True,0.0,76.3,3006,early-titled-tuesday-blitz-may-21-2024-4772078,8,5.5,5,5
False,0.0,67.1,2995,early-titled-tuesday-blitz-may-21-2024-4772078,9,6.0,6,6
True,1.0,89.9,2999,early-titled-tuesday-blitz-may-21-2024-4772078,10,7.0,5,5
False,1.0,94.4,3004,early-titled-tuesday-blitz-may-21-2024-4772078,11,8.0,5,5
True,1.0,84.5,2980,early-titled-tuesday-blitz-may-07-2024-4753863,1,1.0,1,1
False,1.0,98.1,2982,early-titled-tuesday-blitz-may-07-2024-4753863,2,2.0,1,1
True,1.0,89.6,2985,early-titled-tuesday-blitz-may-07-2024-4753863,3,3.0,1,1
False,0.5,83.9,2982,early-titled-tuesday-blitz-may-07-2024-4753863,4,3.5,2,2
True,1.0,87.3,2987,early-titled-tuesday-blitz-may-07-2024-4753863,5,4.0,3,3
False,0.5,94.2,2984,early-titled-tuesday-blitz-may-07-2024-4753863,6,4.5,4,4
False,1.0,81.1,2989,early-titled-tuesday-blitz-may-07-2024-4753863,7,5.5,4,4
True,1.0,96.2,2995,early-titled-tuesday-blitz-may-07-2024-4753863,8,6.5,4,4
False,0.0,85.8,2990,early-titled-tuesday-blitz-may-07-2024-4753863,9,6.0,5,5
True,1.0,92.7,2996,early-titled-tuesday-blitz-may-07-2024-4753863,10,7.0,5,5
False,1.0,96.6,2998,early-titled-tuesday-blitz-may-07-2024-4753863,11,8.0,5,5
True,1.0,92.7,3051,late-titled-tuesday-blitz-january-02-2024-4490238,1,1.0,1,1
False,1.0,88.5,3053,late-titled-tuesday-blitz-january-02-2024-4490238,2,2.0,1,1
True,1.0,86.9,3055,late-titled-tuesday-blitz-january-02-2024-4490238,3,3.0,1,1
False,0.0,84.7,3043,late-titled-tuesday-blitz-january-02-2024-4490238,4,3.0,3,3
True,1.0,89.9,3045,late-titled-tuesday-blitz-january-02-2024-4490238,5,4.0,3,3
False,1.0,81.9,3049,late-titled-tuesday-blitz-january-02-2024-4490238,6,5.0,3,3
True,1.0,78.9,3054,late-titled-tuesday-blitz-january-02-2024-4490238,7,5.5,4,4
False,0.5,93.9,3053,late-titled-tuesday-blitz-january-02-2024-4490238,8,6.0,4,4
True,1.0,76.4,3059,late-titled-tuesday-blitz-january-02-2024-4490238,9,7.0,4,4
False,1.0,88.0,3066,late-titled-tuesday-blitz-january-02-2024-4490238,10,7.0,4,4
True,0.0,88.3,3057,late-titled-tuesday-blitz-january-02-2024-4490238,11,7.0,7,7
True,1.0,92.2,3055,late-titled-tuesday-blitz-december-05-2023-4414285,1,1.0,1,1
False,1.0,78.7,3056,late-titled-tuesday-blitz-december-05-2023-4414285,2,2.0,1,1
True,1.0,95.8,3059,late-titled-tuesday-blitz-december-05-2023-4414285,3,3.0,1,1
False,0.0,82.8,3047,late-titled-tuesday-blitz-december-05-2023-4414285,4,3.0,3,3
True,1.0,89.1,3049,late-titled-tuesday-blitz-december-05-2023-4414285,5,4.0,3,3
True,1.0,92.3,3054,late-titled-tuesday-blitz-december-05-2023-4414285,6,5.0,3,3
False,1.0,96.9,3059,late-titled-tuesday-blitz-december-05-2023-4414285,7,5.5,3,3
True,0.5,94.3,3058,late-titled-tuesday-blitz-december-05-2023-4414285,8,6.0,5,5
False,1.0,89.3,3065,late-titled-tuesday-blitz-december-05-2023-4414285,9,7.0,4,4
False,0.5,95.0,3064,late-titled-tuesday-blitz-december-05-2023-4414285,10,6.5,6,6
True,0.0,79.5,3052,late-titled-tuesday-blitz-december-05-2023-4414285,11,7.0,6,6
False,0.5,90.4,2997,early-titled-tuesday-blitz-november-14-2023-4374824,1,0.5,2,2
True,0.5,77.1,2989,early-titled-tuesday-blitz-november-14-2023-4374824,2,1.5,2,2
False,1.0,88.9,2990,early-titled-tuesday-blitz-november-14-2023-4374824,3,3.0,1,1
True,1.0,98.7,2992,early-titled-tuesday-blitz-november-14-2023-4374824,4,4.0,1,1
False,1.0,91.0,2995,early-titled-tuesday-blitz-november-14-2023-4374824,5,4.0,3,3
True,1.0,89.6,2999,early-titled-tuesday-blitz-november-14-2023-4374824,6,5.0,3,3
False,1.0,93.9,3004,early-titled-tuesday-blitz-november-14-2023-4374824,7,5.5,4,4
True,1.0,95.0,3006,early-titled-tuesday-blitz-november-14-2023-4374824,8,6.5,4,4
True,0.0,77.6,2999,early-titled-tuesday-blitz-november-14-2023-4374824,9,6.0,7,7
False,0.5,94.2,2995,early-titled-tuesday-blitz-november-14-2023-4374824,10,6.5,6,6
True,1.0,91.1,3000,early-titled-tuesday-blitz-november-14-2023-4374824,11,8.0,4,4
True,1.0,86.8,2978,early-titled-tuesday-blitz-october-24-2023-4335031,1,1.0,1,1
False,1.0,94.3,2980,early-titled-tuesday-blitz-october-24-2023-4335031,2,2.0,1,1
True,1.0,86.1,2983,early-titled-tuesday-blitz-october-24-2023-4335031,3,3.0,1,1
False,1.0,75.3,2987,early-titled-tuesday-blitz-october-24-2023-4335031,4,4.0,1,1
True,1.0,89.4,2990,early-titled-tuesday-blitz-october-24-2023-4335031,5,4.0,3,3
True,0.0,86.6,2987,early-titled-tuesday-blitz-october-24-2023-4335031,6,4.0,5,5
False,0.0,84.7,2975,early-titled-tuesday-blitz-october-24-2023-4335031,7,4.5,6,6
True,1.0,92.1,2979,early-titled-tuesday-blitz-october-24-2023-4335031,8,6.5,4,4
True,1.0,78.2,2983,early-titled-tuesday-blitz-october-24-2023-4335031,9,7.0,4,4
False,1.0,83.9,2989,early-titled-tuesday-blitz-october-24-2023-4335031,10,7.0,6,6
True,1.0,79.2,2994,early-titled-tuesday-blitz-october-24-2023-4335031,11,8.0,3,3
True,1.0,91.2,2970,late-titled-tuesday-blitz-september-26-2023-4293686,1,1.0,1,1
False,1.0,94.3,2972,late-titled-tuesday-blitz-september-26-2023-4293686,2,2.0,1,1
True,1.0,91.5,2975,late-titled-tuesday-blitz-september-26-2023-4293686,3,3.0,1,1
True,1.0,90.7,2979,late-titled-tuesday-blitz-september-26-2023-4293686,4,4.0,1,1
False,0.0,80.3,2977,late-titled-tuesday-blitz-september-26-2023-4293686,5,3.0,5,5
True,1.0,83.9,2981,late-titled-tuesday-blitz-september-26-2023-4293686,6,5.0,3,3
False,1.0,90.2,2985,late-titled-tuesday-blitz-september-26-2023-4293686,7,5.5,4,4
False,0.0,82.1,2979,late-titled-tuesday-blitz-september-26-2023-4293686,8,5.5,6,6
True,1.0,86.8,2983,late-titled-tuesday-blitz-september-26-2023-4293686,9,7.0,3,3
False,0.5,83.3,2980,late-titled-tuesday-blitz-september-26-2023-4293686,10,6.5,6,6
False,1.0,92.0,2988,late-titled-tuesday-blitz-september-26-2023-4293686,11,8.0,5,5
False,0.0,84.1,2791,late-titled-tuesday-blitz-december-19-2023-4450895,1,0.0,3,3
True,1.0,86.0,2792,late-titled-tuesday-blitz-december-19-2023-4450895,2,1.0,3,3
False,1.0,86.4,2794,late-titled-tuesday-blitz-december-19-2023-4450895,3,2.0,3,3
False,1.0,91.5,2797,late-titled-tuesday-blitz-december-19-2023-4450895,4,3.0,3,3
True,0.0,74.4,2785,late-titled-tuesday-blitz-december-19-2023-4450895,5,3.0,5,5
True,1.0,82.9,2788,late-titled-tuesday-blitz-december-19-2023-4450895,6,4.0,5,5
False,1.0,92.3,2792,late-titled-tuesday-blitz-december-19-2023-4450895,7,5.0,5,5
True,1.0,85.0,2794,late-titled-tuesday-blitz-december-19-2023-4450895,8,6.0,5,5
True,0.0,83.0,2789,late-titled-tuesday-blitz-december-19-2023-4450895,9,6.0,6,6
False,1.0,86.6,2794,late-titled-tuesday-blitz-december-19-2023-4450895,10,7.0,5,5
False,1.0,84.1,2799,late-titled-tuesday-blitz-december-19-2023-4450895,11,8.0,5,5
False,1.0,79.8,2884,early-titled-tuesday-blitz-november-05-2024-5179377,1,1.0,1,1
True,1.0,,2887,early-titled-tuesday-blitz-november-05-2024-5179377,2,2.0,1,1
False,1.0,94.0,2891,early-titled-tuesday-blitz-november-05-2024-5179377,3,3.0,1,1
True,0.0,78.5,2888,early-titled-tuesday-blitz-november-05-2024-5179377,4,3.0,3,3
True,1.0,96.1,2892,early-titled-tuesday-blitz-november-05-2024-5179377,5,4.0,3,3
False,1.0,,2896,early-titled-tuesday-blitz-november-05-2024-5179377,6,5.0,3,3
False,0.0,88.0,2893,early-titled-tuesday-blitz-november-05-2024-5179377,7,5.0,5,5
True,0.5,97.0,2889,early-titled-tuesday-blitz-november-05-2024-5179377,8,5.5,6,6
False,1.0,,2894,early-titled-tuesday-blitz-november-05-2024-5179377,9,6.5,5,5
True,1.0,88.1,2900,early-titled-tuesday-blitz-november-05-2024-5179377,10,7.5,5,5
False,1.0,86.3,2905,early-titled-tuesday-blitz-november-05-2024-5179377,11,8.5,3,3
False,1.0,95.9,2883,late-titled-tuesday-blitz-august-13-2024-4975055,1,1.0,1,1
True,1.0,,2885,late-titled-tuesday-blitz-august-13-2024-4975055,2,2.0,1,1
True,1.0,91.3,2888,late-titled-tuesday-blitz-august-13-2024-4975055,3,3.0,1,1
False,0.0,83.6,2884,late-titled-tuesday-blitz-august-13-2024-4975055,4,3.0,3,3
True,1.0,,2887,late-titled-tuesday-blitz-august-13-2024-4975055,5,4.0,2,2
False,1.0,91.8,2890,late-titled-tuesday-blitz-august-13-2024-4975055,6,5.0,3,3
True,1.0,84.4,2900,late-titled-tuesday-blitz-august-13-2024-4975055,7,6.0,3,3
False,0.0,85.5,2897,late-titled-tuesday-blitz-august-13-2024-4975055,8,6.0,4,4
True,1.0,98.4,2901,late-titled-tuesday-blitz-august-13-2024-4975055,9,7.0,4,4
True,1.0,93.9,2913,late-titled-tuesday-blitz-august-13-2024-4975055,10,8.0,3,3
False,0.5,97.7,2914,late-titled-tuesday-blitz-august-13-2024-4975055,11,8.5,3,3
True,1.0,89.8,2903,early-titled-tuesday-blitz-august-06-2024-4956447,1,1.0,1,1
False,1.0,80.6,2905,early-titled-tuesday-blitz-august-06-2024-4956447,2,2.0,1,1
True,0.5,85.8,2900,early-titled-tuesday-blitz-august-06-2024-4956447,3,2.5,2,2
False,0.5,88.5,2895,early-titled-tuesday-blitz-august-06-2024-4956447,4,3.5,2,2
True,1.0,91.8,2898,early-titled-tuesday-blitz-august-06-2024-4956447,5,4.0,3,3
False,1.0,99.5,2902,early-titled-tuesday-blitz-august-06-2024-4956447,6,5.0,3,3
True,1.0,94.8,2905,early-titled-tuesday-blitz-august-06-2024-4956447,7,6.0,2,2
True,0.5,93.2,2908,early-titled-tuesday-blitz-august-06-2024-4956447,8,6.5,3,3
False,1.0,91.4,2913,early-titled-tuesday-blitz-august-06-2024-4956447,9,7.0,4,4
False,0.5,96.0,2917,early-titled-tuesday-blitz-august-06-2024-4956447,10,7.5,3,3
True,0.0,89.4,2911,early-titled-tuesday-blitz-august-06-2024-4956447,11,8.0,5,5
True,1.0,97.3,2930,late-titled-tuesday-blitz-july-30-2024-4937911,1,1.0,1,1
False,0.5,97.9,2924,late-titled-tuesday-blitz-july-30-2024-4937911,2,1.5,2,2
True,1.0,97.8,2927,late-titled-tuesday-blitz-july-30-2024-4937911,3,3.0,1,1
False,1.0,92.2,2931,late-titled-tuesday-blitz-july-30-2024-4937911,4,4.0,1,1
False,0.5,83.0,2935,late-titled-tuesday-blitz-july-30-2024-4937911,5,3.5,4,4
True,1.0,91.8,2939,late-titled-tuesday-blitz-july-30-2024-4937911,6,5.0,3,3
True,0.5,97.3,2943,late-titled-tuesday-blitz-july-30-2024-4937911,7,5.5,4,4
False,0.0,90.8,2939,late-titled-tuesday-blitz-july-30-2024-4937911,8,6.0,4,4
True,1.0,98.6,2943,late-titled-tuesday-blitz-july-30-2024-4937911,9,7.0,4,4
False,1.0,95.2,2945,late-titled-tuesday-blitz-july-30-2024-4937911,10,8.0,3,3
False,1.0,94.0,2956,late-titled-tuesday-blitz-july-30-2024-4937911,11,9.0,3,3
True,1.0,76.7,3052,early-titled-tuesday-blitz-november-21-2023-4387758,1,1.0,1,1
False,0.0,,3037,early-titled-tuesday-blitz-november-21-2023-4387758,2,1.0,2,2
True,1.0,87.6,3038,early-titled-tuesday-blitz-november-21-2023-4387758,3,2.0,3,3
False,1.0,95.4,3039,early-titled-tuesday-blitz-november-21-2023-4387758,4,3.0,3,3
True,1.0,92.7,3042,early-titled-tuesday-blitz-november-21-2023-4387758,5,4.0,3,3
False,1.0,92.8,3046,early-titled-tuesday-blitz-november-21-2023-4387758,6,5.0,3,3
True,1.0,94.8,3051,early-titled-tuesday-blitz-november-21-2023-4387758,7,6.0,3,3
True,1.0,95.7,3055,early-titled-tuesday-blitz-november-21-2023-4387758,8,7.0,3,3
False,0.5,94.0,3057,early-titled-tuesday-blitz-november-21-2023-4387758,9,7.5,3,3
True,1.0,91.1,3070,early-titled-tuesday-blitz-november-21-2023-4387758,10,8.5,2,2
False,1.0,89.2,3079,early-titled-tuesday-blitz-november-21-2023-4387758,11,9.5,1,1
True,1.0,90.1,2957,late-titled-tuesday-blitz-november-14-2023-4374825,1,1.0,1,1
False,1.0,87.1,2959,late-titled-tuesday-blitz-november-14-2023-4374825,2,2.0,1,1
True,1.0,77.6,2962,late-titled-tuesday-blitz-november-14-2023-4374825,3,2.0,3,3
False,1.0,84.3,2967,late-titled-tuesday-blitz-november-14-2023-4374825,4,3.0,3,3
True,1.0,88.9,2981,late-titled-tuesday-blitz-november-14-2023-4374825,5,4.0,3,3
False,0.0,91.9,2974,late-titled-tuesday-blitz-november-14-2023-4374825,6,4.0,5,5
True,0.0,87.3,2963,late-titled-tuesday-blitz-november-14-2023-4374825,7,5.0,4,4
False,1.0,90.6,2966,late-titled-tuesday-blitz-november-14-2023-4374825,8,7.0,2,2
True,1.0,90.0,2970,late-titled-tuesday-blitz-november-14-2023-4374825,9,8.0,1,1
False,1.0,78.3,2981,late-titled-tuesday-blitz-november-14-2023-4374825,10,8.5,2,2
True,1.0,89.4,2989,late-titled-tuesday-blitz-november-14-2023-4374825,11,9.5,2,2
False,1.0,80.4,2811,late-titled-tuesday-blitz-november-12-2024-5199161,1,1.0,1,1
True,1.0,89.3,2814,late-titled-tuesday-blitz-november-12-2024-5199161,2,2.0,1,1
False,1.0,86.7,2816,late-titled-tuesday-blitz-november-12-2024-5199161,3,3.0,1,1
False,0.5,97.9,2820,late-titled-tuesday-blitz-november-12-2024-5199161,4,3.5,2,2
True,0.5,98.3,2827,late-titled-tuesday-blitz-november-12-2024-5199161,5,4.0,3,3
False,1.0,86.4,2831,late-titled-tuesday-blitz-november-12-2024-5199161,6,5.0,3,3
True,0.5,88.2,2834,late-titled-tuesday-blitz-november-12-2024-5199161,7,5.5,4,4
True,0.0,80.7,2831,late-titled-tuesday-blitz-november-12-2024-5199161,8,5.5,5,5
False,1.0,,2834,late-titled-tuesday-blitz-november-12-2024-5199161,9,6.5,5,5
True,0.5,91.4,2836,late-titled-tuesday-blitz-november-12-2024-5199161,10,7.0,5,5
False,1.0,,2841,late-titled-tuesday-blitz-november-12-2024-5199161,11,8.0,5,5
True,1.0,83.3,2983,early-titled-tuesday-blitz-october-08-2024-5109897,1,1.0,1,1
False,1.0,,2985,early-titled-tuesday-blitz-october-08-2024-5109897,2,2.0,1,1
True,0.0,80.5,2972,early-titled-tuesday-blitz-october-08-2024-5109897,3,2.0,3,3
False,1.0,83.6,2974,early-titled-tuesday-blitz-october-08-2024-5109897,4,3.0,3,3
True,1.0,76.1,2977,early-titled-tuesday-blitz-october-08-2024-5109897,5,4.0,3,3
False,1.0,97.1,2980,early-titled-tuesday-blitz-october-08-2024-5109897,6,5.0,3,3
True,1.0,92.9,2984,early-titled-tuesday-blitz-october-08-2024-5109897,7,6.0,3,3
True,1.0,81.0,2996,early-titled-tuesday-blitz-october-08-2024-5109897,8,7.0,3,3
False,0.0,89.1,2990,early-titled-tuesday-blitz-october-08-2024-5109897,9,7.0,4,4
True,1.0,,2993,early-titled-tuesday-blitz-october-08-2024-5109897,10,8.0,4,4
True,0.0,83.9,2982,early-titled-tuesday-blitz-october-08-2024-5109897,11,8.0,4,4
False,1.0,94.6,2996,late-titled-tuesday-blitz-august-06-2024-4956449,1,1.0,1,1
True,1.0,,2998,late-titled-tuesday-blitz-august-06-2024-4956449,2,2.0,1,1
False,1.0,83.2,3001,late-titled-tuesday-blitz-august-06-2024-4956449,3,3.0,1,1
False,1.0,,3005,late-titled-tuesday-blitz-august-06-2024-4956449,4,3.0,3,3
True,1.0,90.2,3011,late-titled-tuesday-blitz-august-06-2024-4956449,5,4.0,3,3
False,1.0,85.3,3017,late-titled-tuesday-blitz-august-06-2024-4956449,6,5.0,3,3
True,0.0,91.1,3012,late-titled-tuesday-blitz-august-06-2024-4956449,7,5.0,5,5
True,1.0,96.7,3019,late-titled-tuesday-blitz-august-06-2024-4956449,8,7.0,3,3
False,1.0,84.1,3024,late-titled-tuesday-blitz-august-06-2024-4956449,9,8.0,2,2
True,0.0,85.6,3021,late-titled-tuesday-blitz-august-06-2024-4956449,10,7.0,5,5
False,0.0,80.3,3012,late-titled-tuesday-blitz-august-06-2024-4956449,11,8.0,5,5
True,1.0,86.3,2971,late-titled-tuesday-blitz-july-16-2024-4900935,1,1.0,1,1
False,1.0,94.8,2973,late-titled-tuesday-blitz-july-16-2024-4900935,2,2.0,1,1
True,1.0,90.1,2976,late-titled-tuesday-blitz-july-16-2024-4900935,3,3.0,1,1
False,1.0,88.7,2979,late-titled-tuesday-blitz-july-16-2024-4900935,4,3.0,2,2
True,1.0,93.6,2982,late-titled-tuesday-blitz-july-16-2024-4900935,5,4.0,3,3
True,1.0,95.1,2993,late-titled-tuesday-blitz-july-16-2024-4900935,6,5.0,3,3
False,0.0,77.0,2987,late-titled-tuesday-blitz-july-16-2024-4900935,7,5.0,5,5
True,1.0,84.4,2992,late-titled-tuesday-blitz-july-16-2024-4900935,8,7.0,3,3
False,0.0,79.9,2986,late-titled-tuesday-blitz-july-16-2024-4900935,9,7.0,4,4
False,1.0,90.7,2991,late-titled-tuesday-blitz-july-16-2024-4900935,10,8.0,3,3
True,0.0,89.3,2988,late-titled-tuesday-blitz-july-16-2024-4900935,11,8.0,5,5
False,1.0,100.0,2949,early-titled-tuesday-blitz-july-16-2024-4900933,1,1.0,1,1
True,1.0,84.9,2951,early-titled-tuesday-blitz-july-16-2024-4900933,2,2.0,1,1
False,1.0,89.7,2954,early-titled-tuesday-blitz-july-16-2024-4900933,3,3.0,1,1
False,1.0,93.8,2957,early-titled-tuesday-blitz-july-16-2024-4900933,4,3.0,3,3
True,0.0,86.3,2951,early-titled-tuesday-blitz-july-16-2024-4900933,5,3.0,5,5
True,1.0,88.6,2954,early-titled-tuesday-blitz-july-16-2024-4900933,6,5.0,3,3
False,1.0,77.5,2956,early-titled-tuesday-blitz-july-16-2024-4900933,7,6.0,3,3
False,0.0,90.3,2951,early-titled-tuesday-blitz-july-16-2024-4900933,8,6.0,5,5
True,1.0,89.2,2956,early-titled-tuesday-blitz-july-16-2024-4900933,9,8.0,2,2
True,1.0,93.3,2959,early-titled-tuesday-blitz-july-16-2024-4900933,10,8.0,3,3
False,1.0,90.4,2970,early-titled-tuesday-blitz-july-16-2024-4900933,11,9.0,3,3
False,1.0,88.2,2854,late-titled-tuesday-blitz-april-30-2024-4739548,1,1.0,1,1
True,1.0,88.0,2857,late-titled-tuesday-blitz-april-30-2024-4739548,2,2.0,1,1
False,1.0,82.5,2860,late-titled-tuesday-blitz-april-30-2024-4739548,3,3.0,1,1
True,0.5,85.7,2864,late-titled-tuesday-blitz-april-30-2024-4739548,4,2.5,4,4
True,1.0,95.2,2876,late-titled-tuesday-blitz-april-30-2024-4739548,5,4.0,3,3
False,0.0,89.6,2870,late-titled-tuesday-blitz-april-30-2024-4739548,6,4.0,5,5
True,1.0,86.0,2874,late-titled-tuesday-blitz-april-30-2024-4739548,7,6.0,3,3
True,1.0,82.9,2880,late-titled-tuesday-blitz-april-30-2024-4739548,8,7.0,2,2
False,0.5,96.3,2883,late-titled-tuesday-blitz-april-30-2024-4739548,9,7.5,2,2
True,1.0,77.4,2894,late-titled-tuesday-blitz-april-30-2024-4739548,10,8.0,3,3
False,1.0,83.3,2904,late-titled-tuesday-blitz-april-30-2024-4739548,11,9.0,3,3
False,1.0,71.8,2545,late-titled-tuesday-blitz-march-05-2024-4605130,1,1.0,1,1
True,0.0,75.8,2541,late-titled-tuesday-blitz-march-05-2024-4605130,2,1.0,3,3
False,1.0,83.1,2545,late-titled-tuesday-blitz-march-05-2024-4605130,3,2.0,3,3
False,0.0,72.9,2541,late-titled-tuesday-blitz-march-05-2024-4605130,4,2.0,4,4
True,1.0,89.7,2546,late-titled-tuesday-blitz-march-05-2024-4605130,5,3.0,4,4
False,0.0,82.2,2542,late-titled-tuesday-blitz-march-05-2024-4605130,6,3.0,6,6
True,1.0,99.3,2548,late-titled-tuesday-blitz-march-05-2024-4605130,7,4.0,6,6
False,1.0,85.3,2559,late-titled-tuesday-blitz-march-05-2024-4605130,8,5.0,7,7
False,1.0,79.0,2570,late-titled-tuesday-blitz-march-05-2024-4605130,9,6.0,5,5
True,1.0,75.6,2583,late-titled-tuesday-blitz-march-05-2024-4605130,10,7.0,5,5
True,1.0,80.4,2596,late-titled-tuesday-blitz-march-05-2024-4605130,11,8.0,5,5
False,1.0,97.4,2825,early-titled-tuesday-blitz-november-12-2024-5199159,1,1.0,1,1
True,1.0,94.7,2828,early-titled-tuesday-blitz-november-12-2024-5199159,2,2.0,1,1
False,1.0,88.8,2832,early-titled-tuesday-blitz-november-12-2024-5199159,3,3.0,1,1
True,0.0,85.7,2831,early-titled-tuesday-blitz-november-12-2024-5199159,4,3.0,3,3
False,1.0,80.4,2835,early-titled-tuesday-blitz-november-12-2024-5199159,5,4.0,3,3
True,1.0,82.1,2839,early-titled-tuesday-blitz-november-12-2024-5199159,6,5.0,3,3
False,0.0,77.4,2834,early-titled-tuesday-blitz-november-12-2024-5199159,7,5.0,5,5
True,1.0,87.7,2839,early-titled-tuesday-blitz-november-12-2024-5199159,8,6.0,4,4
False,1.0,87.8,2851,early-titled-tuesday-blitz-november-12-2024-5199159,9,7.0,4,4
True,1.0,88.2,2863,early-titled-tuesday-blitz-november-12-2024-5199159,10,8.0,4,4
True,0.5,96.8,2866,early-titled-tuesday-blitz-november-12-2024-5199159,11,8.5,4,4
True,1.0,92.6,2847,early-titled-tuesday-blitz-july-23-2024-4919325,1,1.0,1,1
False,1.0,100.0,2850,early-titled-tuesday-blitz-july-23-2024-4919325,2,2.0,1,1
False,1.0,91.6,2853,early-titled-tuesday-blitz-july-23-2024-4919325,3,3.0,1,1
True,0.0,86.7,2850,early-titled-tuesday-blitz-july-23-2024-4919325,4,3.0,3,3
False,1.0,97.2,2854,early-titled-tuesday-blitz-july-23-2024-4919325,5,4.0,3,3
True,1.0,88.2,2857,early-titled-tuesday-blitz-july-23-2024-4919325,6,5.0,3,3
False,0.0,83.2,2853,early-titled-tuesday-blitz-july-23-2024-4919325,7,5.0,5,5
False,1.0,89.0,2857,early-titled-tuesday-blitz-july-23-2024-4919325,8,6.0,5,5
True,1.0,95.1,2861,early-titled-tuesday-blitz-july-23-2024-4919325,9,7.0,4,4
True,0.5,91.7,2864,early-titled-tuesday-blitz-july-23-2024-4919325,10,7.5,5,5
False,1.0,98.0,2875,early-titled-tuesday-blitz-july-23-2024-4919325,11,9.0,3,3
False,1.0,95.0,2875,early-titled-tuesday-blitz-may-07-2024-4753863,1,1.0,1,1
True,1.0,95.8,2878,early-titled-tuesday-blitz-may-07-2024-4753863,2,2.0,1,1
False,1.0,78.6,2881,early-titled-tuesday-blitz-may-07-2024-4753863,3,3.0,1,1
False,0.5,95.7,2885,early-titled-tuesday-blitz-may-07-2024-4753863,4,3.5,2,2
True,0.0,85.9,2882,early-titled-tuesday-blitz-may-07-2024-4753863,5,3.0,5,5
False,1.0,90.7,2885,early-titled-tuesday-blitz-may-07-2024-4753863,6,5.0,3,3
True,0.5,80.6,2881,early-titled-tuesday-blitz-may-07-2024-4753863,7,5.5,4,4
False,1.0,89.1,2885,early-titled-tuesday-blitz-may-07-2024-4753863,8,6.0,5,5
True,1.0,84.9,2890,early-titled-tuesday-blitz-may-07-2024-4753863,9,7.0,3,3
False,0.0,81.2,2884,early-titled-tuesday-blitz-may-07-2024-4753863,10,7.0,5,5
True,1.0,83.0,2888,early-titled-tuesday-blitz-may-07-2024-4753863,11,9.0,3,3
True,0.0,77.7,2832,early-titled-tuesday-blitz-december-26-2023-4474113,1,0.0,3,3
False,1.0,85.1,2834,early-titled-tuesday-blitz-december-26-2023-4474113,2,2.0,1,1
False,0.5,93.0,2827,early-titled-tuesday-blitz-december-26-2023-4474113,3,2.5,2,2
True,1.0,82.8,2830,early-titled-tuesday-blitz-december-26-2023-4474113,4,4.0,1,1
